baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR48937|c0_g1_i1	851.754619504224	-0.390730457952625	0.188950897000482	0.00123369400018332	0.093988195986808	tr|R4WNJ5|R4WNJ5_RIPPE 60S ribosomal protein L17 OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				RPL17	60S ribosomal protein L17	3010	GO:0000022(L=5),GO:0000226(L=4),GO:0000278(L=4),GO:0006412(L=5),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007049(L=3),GO:0007051(L=5),GO:0007052(L=5),GO:0007098(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0016043(L=2),GO:0019538(L=3),GO:0022402(L=4),GO:0031023(L=5),GO:0034645(L=4),GO:0043170(L=3),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0051231(L=4),GO:0051297(L=6),GO:0051298(L=4),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005829(L=4),GO:0005840(L=5),GO:0015934(L=6),GO:0022625(L=6),GO:0022626(L=5),GO:0030529(L=4),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0044391(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044445(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003735(L=2),GO:0005198(L=1),	PFAM (Ribosomal_L22), SMART (COIL)
TR98645|c0_g1_i1	699.261379127382	-0.0270132978797455	0.10865300713685	0.000930588703123762	0.0943947752783212				FALSE	NA										
TR227316|c1_g3_i2	13.5549668217582	1.32305734723151	0.545057420817904	0.000401139354268779	0.0960285722543377				FALSE	NA										
TR262275|c0_g1_i2	49.1930794821752	0.514537733899896	0.184141037844706	0.000254394060690297	0.0960285722543377	XP_033611028.1 FK506-binding protein 15 isoform X1 [Cryptotermes secundus]	cryptotermes secundus	No	FALSE	NA				FKBP15	FK506 binding protein 15, 133kDa		GO:0000413(L=8),GO:0006457(L=2),GO:0006464(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010921(L=8),GO:0010923(L=7),GO:0018193(L=6),GO:0018208(L=7),GO:0019220(L=6),GO:0019222(L=3),GO:0019538(L=3),GO:0031323(L=4),GO:0035303(L=7),GO:0036211(L=4),GO:0043086(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044092(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0051174(L=5),GO:0051336(L=4),GO:0051346(L=5),GO:0065007(L=1),GO:0065009(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005856(L=5),GO:0005884(L=6),GO:0015629(L=6),GO:0030424(L=5),GO:0030426(L=4),GO:0030427(L=3),GO:0032991(L=1),GO:0042995(L=3),GO:0043005(L=4),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044463(L=3),GO:0044464(L=2),GO:0097458(L=3),	GO:0003674(L=0),GO:0003755(L=4),GO:0003824(L=1),GO:0016853(L=2),GO:0016859(L=3),	PFAM (FKBP_C, WH1), SMART (COIL)
TR61992|c0_g1_i1	6.97331775643863	-0.0412559532107926	0.115833239499729	0.000152427533225261	0.0983994055184102	XP_014282447.1 uncharacterized protein LOC106684718 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Haemolymph juvenile hormone binding protein (JHBP)				GO:0003674(L=0),GO:0005488(L=1),GO:0008289(L=2),	PFAM (JHBP), SMART (SIGNAL, TRANS, JHBP, COIL)
TR286166|c2_g1_i1	629.642296234877	0.00841565465976449	0.10413384861127	0.00182066233102106	0.0986972441809701	tr|R4WEB5|R4WEB5_RIPPE Cathepsin L (Fragment) OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					cathepsin	4142,4145,4612,5205,5323	GO:0002165(L=4),GO:0006508(L=4),GO:0007275(L=3),GO:0007431(L=5),GO:0007435(L=5),GO:0007552(L=4),GO:0007559(L=-1),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0009056(L=2),GO:0009057(L=4),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0012501(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0019538(L=3),GO:0022612(L=4),GO:0030163(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0035070(L=5),GO:0035071(L=6),GO:0035272(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048102(L=5),GO:0048513(L=4),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0071704(L=2),GO:1901575(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005764(L=7),GO:0005773(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0045169(L=5),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004197(L=6),GO:0008233(L=3),GO:0008234(L=5),GO:0016787(L=2),GO:0070011(L=4),	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)
TR41228|c1_g1_i1	626.075223431793	-0.10735699094459	0.206905601645264	0.00183310277750083	0.0986972441809701				FALSE	NA										
TR214256|c1_g7_i2	1495.00805047077	-0.035944738717875	0.112431709750855	0.00114045625738103	0.0999390940936059				FALSE	NA										
TR224154|c0_g1_i1	983.999060490724	-0.459461902654816	0.217261437493231	0.00108500991542888	0.0999390940936059	XP_014270381.1 uncharacterized protein LOC106677159 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NA					SMART (TRANS, COIL)
TR229172|c0_g1_i1	498.369529326567	0.302919143616074	0.1281354683924	0.00165435946658675	0.101405993440866	tr|R4WJP6|R4WJP6_RIPPE RNA polymerase II transcriptional coactivator OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				SSB-C31A	Transcriptional Coactivator p15 (PC4)		GO:0006355(L=7),GO:0006357(L=8),GO:0008150(L=0),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0019219(L=5),GO:0019222(L=3),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0045892(L=8),GO:0045934(L=6),GO:0048519(L=3),GO:0048523(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0060255(L=4),GO:0065007(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0005667(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0070013(L=3),	GO:0000988(L=1),GO:0000989(L=2),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003697(L=5),GO:0003712(L=3),GO:0003713(L=4),GO:0005488(L=1),GO:0043566(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (PC4), SMART (COIL)
TR77776|c0_g1_i1	108.916065594583	-0.0649668175644144	0.134563278458413	0.000728517605465128	0.102446310359625	tr|R4WE26|R4WE26_RIPPE Unkown protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					NA					SMART (SIGNAL, TRANS)
TR243628|c0_g1_i1	149.391055515153	0.512014104095697	0.256954526897323	0.00143615437943509	0.109178444119926	XP_014290386.1 alpha-crystallin A chain [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				CRYAB	Heat Shock Protein	4141	GO:0000003(L=1),GO:0000165(L=5),GO:0000226(L=4),GO:0000302(L=4),GO:0001558(L=4),GO:0001654(L=7),GO:0001666(L=3),GO:0002088(L=6),GO:0003008(L=2),GO:0003012(L=3),GO:0005975(L=3),GO:0005996(L=4),GO:0006006(L=7),GO:0006417(L=7),GO:0006446(L=8),GO:0006457(L=2),GO:0006461(L=5),GO:0006464(L=5),GO:0006468(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0006915(L=5),GO:0006936(L=4),GO:0006950(L=2),GO:0006979(L=3),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007021(L=7),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007423(L=6),GO:0007517(L=6),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0008340(L=5),GO:0009266(L=3),GO:0009408(L=3),GO:0009409(L=3),GO:0009628(L=2),GO:0009631(L=4),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009790(L=4),GO:0009889(L=4),GO:0009892(L=4),GO:0009987(L=1),GO:0010033(L=3),GO:0010035(L=3),GO:0010259(L=4),GO:0010466(L=8),GO:0010468(L=5),GO:0010556(L=5),GO:0010605(L=5),GO:0010608(L=6),GO:0010623(L=4),GO:0010629(L=6),GO:0010941(L=4),GO:0010951(L=7),GO:0010998(L=9),GO:0012501(L=4),GO:0014070(L=4),GO:0016043(L=2),GO:0016265(L=-1),GO:0016310(L=5),GO:0019222(L=3),GO:0019318(L=5),GO:0019538(L=3),GO:0022607(L=3),GO:0023052(L=1),GO:0030154(L=4),GO:0030308(L=5),GO:0031098(L=5),GO:0031109(L=5),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0032268(L=5),GO:0032355(L=4),GO:0032386(L=5),GO:0032387(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032879(L=3),GO:0033554(L=3),GO:0033993(L=4),GO:0034622(L=5),GO:0035556(L=4),GO:0036211(L=4),GO:0036293(L=4),GO:0040008(L=3),GO:0042221(L=2),GO:0042542(L=4),GO:0042981(L=6),GO:0043010(L=8),GO:0043066(L=7),GO:0043067(L=5),GO:0043069(L=6),GO:0043086(L=4),GO:0043154(L=9),GO:0043170(L=3),GO:0043281(L=9),GO:0043412(L=4),GO:0043555(L=7),GO:0043558(L=8),GO:0043623(L=6),GO:0043627(L=2),GO:0043933(L=3),GO:0044085(L=2),GO:0044092(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044723(L=3),GO:0044763(L=2),GO:0044767(L=2),GO:0045926(L=4),GO:0048468(L=5),GO:0048513(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048545(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051049(L=4),GO:0051051(L=4),GO:0051128(L=4),GO:0051246(L=5),GO:0051259(L=6),GO:0051260(L=7),GO:0051336(L=4),GO:0051346(L=5),GO:0051403(L=6),GO:0051716(L=2),GO:0052547(L=7),GO:0052548(L=7),GO:0060255(L=4),GO:0060341(L=4),GO:0060548(L=5),GO:0060561(L=7),GO:0061061(L=3),GO:0065003(L=4),GO:0065007(L=1),GO:0065009(L=2),GO:0070271(L=3),GO:0070482(L=3),GO:0071000(L=3),GO:0071214(L=3),GO:0071259(L=4),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0072668(L=-1),GO:0080090(L=4),GO:0097305(L=4),GO:1901700(L=3),GO:2000112(L=6),GO:2000116(L=8),GO:2000117(L=8),GO:2000377(L=5),GO:2000378(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0005739(L=5),GO:0005794(L=4),GO:0005829(L=4),GO:0005856(L=5),GO:0005875(L=6),GO:0005886(L=3),GO:0009986(L=3),GO:0015629(L=6),GO:0015630(L=6),GO:0016020(L=1),GO:0030016(L=6),GO:0030017(L=6),GO:0030018(L=4),GO:0031674(L=4),GO:0032432(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0043292(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044449(L=5),GO:0044464(L=2),GO:0055120(L=6),GO:0071944(L=3),	GO:0003674(L=0),GO:0003779(L=4),GO:0005198(L=1),GO:0005212(L=2),GO:0005488(L=1),GO:0005515(L=2),GO:0008017(L=5),GO:0008092(L=3),GO:0008270(L=6),GO:0015631(L=4),GO:0017022(L=4),GO:0031072(L=3),GO:0042802(L=3),GO:0042803(L=4),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0046983(L=3),GO:0051082(L=3),	PFAM (HSP20, Crystallin)
TR258889|c3_g1_i1	169.109776274851	-0.0119804094498228	0.104702388306647	0.00222128779084559	0.109178444119926				FALSE	NA										
TR41223|c0_g2_i1	261.397680032818	-0.0246901564571225	0.107918384254651	0.00140621501702127	0.109178444119926				FALSE	NA										
TR253250|c1_g1_i1	13.3319866074196	1.17396392562136	0.576621821954673	0.000209903482801214	0.112842428146114	XP_014282006.1 protein phosphatase 1 regulatory subunit 37 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					LRR					PFAM (LRR_1), SMART (LRR, COIL)
TR281012|c0_g1_i1	99.1219127053903	-0.398629581808163	0.195602010445232	0.001724317624771	0.112842428146114	tr|A0A6H5HIS7|A0A6H5HIS7_9HEMI Uncharacterized protein OS=Nesidiocoris tenuis OX=355587 GN=NTEN_LOCUS20797 PE=4 SV=1	nesidiocoris tenuis	No	FALSE	NA				DSP1	HMG (high mobility group) box	3410	GO:0000122(L=8),GO:0002682(L=3),GO:0002683(L=4),GO:0002759(L=6),GO:0002831(L=4),GO:0002832(L=5),GO:0002920(L=5),GO:0002921(L=6),GO:0003002(L=5),GO:0006325(L=4),GO:0006338(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006996(L=3),GO:0007275(L=3),GO:0007379(L=6),GO:0007389(L=4),GO:0007444(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008348(L=7),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0016043(L=2),GO:0017055(L=8),GO:0019219(L=5),GO:0019222(L=3),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0035218(L=7),GO:0035282(L=6),GO:0043254(L=6),GO:0043388(L=5),GO:0043900(L=3),GO:0043901(L=4),GO:0044087(L=3),GO:0044093(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045892(L=8),GO:0045898(L=8),GO:0045934(L=6),GO:0048513(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048583(L=3),GO:0048585(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050776(L=4),GO:0050777(L=5),GO:0050789(L=2),GO:0050794(L=3),GO:0051098(L=3),GO:0051099(L=4),GO:0051101(L=4),GO:0051128(L=4),GO:0051129(L=5),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0051276(L=4),GO:0055114(L=3),GO:0060255(L=4),GO:0060260(L=8),GO:0065007(L=1),GO:0065009(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2000113(L=7),GO:2000142(L=8),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005700(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003824(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0008134(L=3),GO:0008301(L=5),GO:0016491(L=2),GO:0016627(L=3),GO:0016628(L=4),GO:0017025(L=4),GO:0032440(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (HMG_box), SMART (HMG, COIL)
TR220157|c0_g5_i1	29.8965573797912	-0.104272653206738	0.204190835971687	0.00021487260153627	0.115898198096724	XP_014290128.2 mucin-5AC [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					SEA domain			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),		PFAM (SEA, Chromo), SMART (TRANS, COIL, SIGNAL, CHROMO)
TR221559|c2_g1_i1	64.7591770374463	-0.065688094446243	0.135341976768896	0.00159526276210602	0.121639067242629	XP_014273122.1 phospholipase A1-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Lipase		GO:0006629(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0044238(L=2),GO:0044710(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004806(L=5),GO:0016298(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0050253(L=5),GO:0052689(L=4),	PFAM (Lipase, DUF676, Ank), SMART (ANK, SIGNAL, TRANS)
TR283269|c1_g1_i3	14.0826584507037	2.17093654343033	0.544617241562666	0.000150063643529896	0.121639067242629	XP_024216204.1 probable nuclear hormone receptor HR3 isoform X3 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				HR46	receptor		GO:0000122(L=8),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006366(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0007417(L=5),GO:0007420(L=5),GO:0007552(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009755(L=5),GO:0009889(L=4),GO:0009890(L=5),GO:0009891(L=5),GO:0009892(L=4),GO:0009893(L=4),GO:0009987(L=1),GO:0010033(L=3),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010557(L=6),GO:0010558(L=6),GO:0010604(L=5),GO:0010605(L=5),GO:0010628(L=6),GO:0010629(L=6),GO:0014070(L=4),GO:0016070(L=4),GO:0016319(L=4),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0023052(L=1),GO:0030522(L=4),GO:0031323(L=4),GO:0031324(L=5),GO:0031325(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0031328(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0032870(L=4),GO:0033993(L=4),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0040034(L=4),GO:0042221(L=2),GO:0043170(L=3),GO:0043401(L=6),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045892(L=8),GO:0045893(L=8),GO:0045934(L=6),GO:0045935(L=6),GO:0045944(L=8),GO:0046483(L=3),GO:0048513(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048545(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051171(L=4),GO:0051172(L=5),GO:0051173(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0051254(L=6),GO:0051716(L=2),GO:0060255(L=4),GO:0065007(L=1),GO:0070887(L=3),GO:0071310(L=4),GO:0071383(L=5),GO:0071396(L=5),GO:0071407(L=5),GO:0071495(L=3),GO:0071704(L=2),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0000975(L=5),GO:0000976(L=7),GO:0000977(L=8),GO:0000981(L=3),GO:0001012(L=7),GO:0001067(L=4),GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0003707(L=3),GO:0004871(L=1),GO:0004872(L=2),GO:0004879(L=2),GO:0004887(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0038023(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0043565(L=5),GO:0044212(L=6),GO:0046872(L=4),GO:0046914(L=5),GO:0060089(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Hormone_recep, zf-C4), SMART (HOLI, ZnF_C4, COIL)
TR197932|c0_g1_i1	706.973218949516	-0.420493733406107	0.23053747898237	0.00174139006940446	0.121693981266166				FALSE	NA										
TR270801|c2_g3_i1	114.374668439495	0.406438187219868	0.185470682755623	0.00163743704680456	0.121693981266166				FALSE	NA										
TR200448|c0_g1_i1	1.9501226416718	-0.0365850837792282	0.113261835359513	0.000241315116434986	0.139567226990886				FALSE	NA										
TR219410|c2_g1_i1	2879.84229006299	-0.035684649165093	0.112221786256821	0.00208938888906696	0.141189542997627				FALSE	NA										
TR198006|c2_g1_i1	4307.87412267389	-0.0558481383236015	0.125287548299582	0.00278770600447508	0.141245506221204				FALSE	NA										
TR202895|c5_g1_i1	139.140864802786	-0.333673874622665	0.180538524812824	0.00334981763187674	0.141245506221204	XP_014277610.1 CTP synthase 2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					ctp synthase	240,1100	GO:0006082(L=3),GO:0006139(L=3),GO:0006213(L=5),GO:0006220(L=5),GO:0006221(L=7),GO:0006241(L=8),GO:0006355(L=7),GO:0006520(L=3),GO:0006541(L=6),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009064(L=5),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009141(L=5),GO:0009142(L=5),GO:0009147(L=7),GO:0009148(L=7),GO:0009163(L=5),GO:0009165(L=5),GO:0009199(L=7),GO:0009201(L=7),GO:0009208(L=7),GO:0009209(L=8),GO:0009218(L=7),GO:0009220(L=8),GO:0009259(L=5),GO:0009260(L=7),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0019752(L=5),GO:0022008(L=5),GO:0030154(L=4),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0034641(L=3),GO:0034654(L=4),GO:0042455(L=7),GO:0043436(L=4),GO:0044210(L=9),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044271(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0045892(L=8),GO:0045934(L=6),GO:0046036(L=8),GO:0046131(L=7),GO:0046132(L=7),GO:0046134(L=7),GO:0046390(L=5),GO:0046483(L=3),GO:0048519(L=3),GO:0048523(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0055086(L=3),GO:0060255(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0072527(L=4),GO:0072528(L=5),GO:0080090(L=4),GO:0090407(L=4),GO:1901135(L=3),GO:1901137(L=4),GO:1901293(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901564(L=3),GO:1901566(L=4),GO:1901576(L=3),GO:1901605(L=4),GO:1901657(L=3),GO:1901659(L=4),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),GO:0097268(L=3),	GO:0000166(L=3),GO:0001071(L=1),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0003824(L=1),GO:0003883(L=4),GO:0005488(L=1),GO:0005524(L=7),GO:0016874(L=2),GO:0016879(L=3),GO:0017076(L=4),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (CTP_synth_N, GATase, Peptidase_C26, MADF_DNA_bdg, BESS), SMART (MADF, COIL)
