baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR271772|c2_g1_i1	42.294370102044	-0.0142091491480275	0.113184486289193	3.3420730010652e-05	0.0146480518646314	tr|R4WQK9|R4WQK9_RIPPE Cathepsin L OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				CTSL2	cathepsin	4142,4142,4145,4612,5205,5323	GO:0000003(L=1),GO:0001890(L=6),GO:0001893(L=5),GO:0002250(L=3),GO:0002376(L=1),GO:0002478(L=4),GO:0002495(L=4),GO:0002504(L=3),GO:0003006(L=2),GO:0006508(L=4),GO:0006915(L=5),GO:0006925(L=6),GO:0006950(L=2),GO:0006952(L=3),GO:0006955(L=2),GO:0007154(L=2),GO:0007275(L=3),GO:0007276(L=3),GO:0007283(L=6),GO:0007399(L=5),GO:0007548(L=3),GO:0007565(L=4),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0008406(L=4),GO:0008584(L=5),GO:0009267(L=4),GO:0009605(L=2),GO:0009719(L=2),GO:0009725(L=3),GO:0009743(L=4),GO:0009746(L=6),GO:0009749(L=7),GO:0009888(L=3),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010259(L=4),GO:0012501(L=4),GO:0014070(L=4),GO:0016265(L=-1),GO:0019538(L=3),GO:0019882(L=2),GO:0019884(L=3),GO:0019886(L=5),GO:0019953(L=2),GO:0021675(L=5),GO:0022414(L=2),GO:0030154(L=4),GO:0030855(L=5),GO:0031667(L=4),GO:0031668(L=3),GO:0031669(L=4),GO:0031960(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032870(L=4),GO:0033028(L=6),GO:0033554(L=3),GO:0033993(L=4),GO:0034284(L=5),GO:0034698(L=4),GO:0042221(L=2),GO:0042594(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044702(L=3),GO:0044703(L=3),GO:0044706(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045087(L=3),GO:0045137(L=4),GO:0046546(L=5),GO:0046661(L=4),GO:0046697(L=5),GO:0048002(L=3),GO:0048102(L=5),GO:0048232(L=5),GO:0048513(L=4),GO:0048545(L=4),GO:0048608(L=5),GO:0048609(L=3),GO:0048610(L=-1),GO:0048731(L=4),GO:0048856(L=2),GO:0048863(L=5),GO:0048869(L=3),GO:0050896(L=1),GO:0051384(L=6),GO:0051704(L=1),GO:0051716(L=2),GO:0060008(L=5),GO:0060135(L=4),GO:0060429(L=4),GO:0061458(L=5),GO:0070887(L=3),GO:0071310(L=4),GO:0071495(L=3),GO:0071496(L=3),GO:0071704(L=2),GO:0071887(L=6),GO:0071888(L=7),GO:0097066(L=4),GO:0097067(L=5),GO:0097285(L=-1),GO:1901700(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005576(L=1),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005730(L=5),GO:0005737(L=4),GO:0005764(L=7),GO:0005768(L=5),GO:0005773(L=5),GO:0005775(L=5),GO:0005886(L=3),GO:0005902(L=5),GO:0009897(L=3),GO:0009986(L=3),GO:0016020(L=1),GO:0031904(L=5),GO:0031974(L=1),GO:0031981(L=6),GO:0036019(L=7),GO:0036021(L=8),GO:0042995(L=3),GO:0043005(L=4),GO:0043025(L=4),GO:0043202(L=7),GO:0043204(L=4),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0044297(L=3),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044428(L=5),GO:0044437(L=5),GO:0044440(L=6),GO:0044444(L=4),GO:0044446(L=3),GO:0044459(L=3),GO:0044464(L=2),GO:0070013(L=3),GO:0071944(L=3),GO:0097458(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004177(L=6),GO:0004197(L=6),GO:0005488(L=1),GO:0005515(L=2),GO:0008233(L=3),GO:0008234(L=5),GO:0008238(L=5),GO:0016787(L=2),GO:0033218(L=2),GO:0042277(L=3),GO:0042393(L=3),GO:0070011(L=4),	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Inhibitor_I29, SIGNAL, Pept_C1)
TR280699|c2_g3_i1	9.9418696255874	-0.111611307090169	0.221763012980839	2.95628630092607e-05	0.0146480518646314				FALSE	NA										
TR85156|c0_g2_i1	49.0388826971686	-0.0334452611094936	0.11908844257785	3.23658209112104e-05	0.0146480518646314				FALSE	NA										
TR270835|c6_g1_i7	6.66906642061868	-0.0226871777356754	0.11531034395799	2.61828955750544e-05	0.0147296764986149				FALSE	NA										
TR101322|c0_g3_i1	1.36124452786053	-2.35832566142819	0.702222339918165	1.494122162147e-05	0.0150636643547108				FALSE	NA										
TR171311|c0_g1_i1	9.54310176756212	-0.0375190033972035	0.121087830534594	3.56698788682315e-05	0.0153718030126549				FALSE	NA										
TR213536|c0_g1_i1	8.36392630427201	-0.0396012965595894	0.122150656076321	3.65377464720406e-05	0.0153718030126549				FALSE	NA										
TR219157|c0_g1_i1	7.04512613394673	-0.0577714106279199	0.134549519269909	1.64268665834917e-05	0.0156768344877598				FALSE	NA										
TR230706|c0_g1_i1	41.4998492771361	-0.0480254355209242	0.126851503494728	3.91696105148601e-05	0.0156768344877598	tr|R4WRV0|R4WRV0_RIPPE Uncharacterized protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA										
TR235162|c2_g2_i1	2.75477164903373	-2.27098139208451	0.664170535034221	1.47764207698181e-05	0.0156768344877598				FALSE	NA										
TR263425|c0_g1_i1	52.2032831487394	-0.0504293332170246	0.128767445655967	4.00928708658922e-05	0.0156768344877598	tr|R4WI67|R4WI67_RIPPE Uncharacterized protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA										
TR278770|c4_g1_i1	5.03226680314808	3.08045914732798	0.824659264744466	2.27712810795868e-05	0.0156768344877598				FALSE	NA										
TR285237|c0_g1_i2	62.3995073017511	-0.607735058003803	0.183418228307799	3.57590337997283e-05	0.0156768344877598	XP_024214575.1 protein bric-a-brac 1-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				BAB1	NA		GO:0000003(L=1),GO:0002165(L=4),GO:0003006(L=2),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0007275(L=3),GO:0007444(L=6),GO:0007455(L=7),GO:0007478(L=7),GO:0007480(L=8),GO:0007548(L=3),GO:0007552(L=4),GO:0007560(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008406(L=4),GO:0008585(L=5),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009887(L=4),GO:0009889(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0016070(L=4),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0022414(L=2),GO:0031323(L=4),GO:0031326(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0035107(L=4),GO:0035108(L=5),GO:0035114(L=5),GO:0035120(L=6),GO:0035127(L=7),GO:0035214(L=7),GO:0035218(L=7),GO:0043170(L=3),GO:0043473(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044767(L=2),GO:0045137(L=4),GO:0046483(L=3),GO:0046545(L=5),GO:0046660(L=4),GO:0048066(L=3),GO:0048070(L=4),GO:0048071(L=4),GO:0048086(L=4),GO:0048088(L=5),GO:0048092(L=5),GO:0048513(L=4),GO:0048519(L=3),GO:0048563(L=4),GO:0048569(L=6),GO:0048608(L=5),GO:0048707(L=5),GO:0048731(L=4),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0051093(L=4),GO:0051171(L=4),GO:0051239(L=3),GO:0051252(L=5),GO:0060173(L=5),GO:0060255(L=4),GO:0061458(L=5),GO:0065007(L=1),GO:0071704(L=2),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000026(L=4),GO:2000112(L=6),GO:2000241(L=3),GO:2000242(L=4),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003680(L=7),GO:0003700(L=2),GO:0005488(L=1),GO:0005515(L=2),GO:0043565(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (HTH_psq, BTB), SMART (BTB, COIL)
TR254395|c0_g1_i1	9.42214383619358	-1.48672338274964	0.449529970752076	4.03465233884566e-05	0.0157757704092416				FALSE	NA										
TR103927|c0_g1_i1	5.90882979353077	-0.0174033044876368	0.113798213403913	2.48870878231183e-05	0.0164705927012558				FALSE	NA										
TR198120|c0_g2_i1	6.43417808285751	-0.0312482548914927	0.118157029443523	4.3609565150499e-05	0.0164705927012558				FALSE	NA										
TR133747|c0_g1_i1	81.153262312194	-0.0170946981586697	0.113787563364816	4.32847108379627e-05	0.0171362166733959				FALSE	NA										
TR218386|c9_g4_i2	21.2343556750781	-0.967172373462469	0.316863606204224	4.64031337206919e-05	0.0171362166733959				FALSE	NA										
TR231247|c0_g5_i2	4.06183826890784	-1.54770059184508	0.491326832132951	2.73772230069536e-05	0.0173925489424547	XP_039277167.1 uncharacterized protein LOC111051797 isoform X1 [Nilaparvata lugens]	nilaparvata lugens	No	FALSE	NA					transposase yabusame-1		GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0008150(L=0),GO:0009987(L=1),GO:0023052(L=1),GO:0044699(L=1),GO:0044700(L=2),GO:0044763(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0004965(L=5),GO:0005488(L=1),GO:0016917(L=4),GO:0038023(L=2),GO:0060089(L=1),GO:0097159(L=2),GO:1901363(L=2),	SMART (TRANS)
TR233958|c6_g1_i1	13.5736276916088	-2.5477447469036	0.62536548319453	4.94097247248527e-05	0.0173925489424547				FALSE	NA										
TR278246|c0_g2_i1	27.9163259073113	-0.0220256011312637	0.114957378301582	7.76187258629127e-05	0.0173925489424547				FALSE	NA										
TR82120|c0_g1_i1	12.7775981897258	-1.20967606432978	0.408522674886377	7.08700010787424e-05	0.0173925489424547				FALSE	NA					Repeat of unknown function (DUF1136)		GO:0000070(L=5),GO:0000278(L=4),GO:0000280(L=5),GO:0000768(L=6),GO:0000819(L=6),GO:0002682(L=3),GO:0006139(L=3),GO:0006259(L=4),GO:0006323(L=6),GO:0006464(L=5),GO:0006468(L=6),GO:0006725(L=3),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006949(L=5),GO:0006996(L=3),GO:0007010(L=4),GO:0007049(L=3),GO:0007059(L=3),GO:0007062(L=5),GO:0007067(L=5),GO:0007076(L=5),GO:0007275(L=3),GO:0007498(L=4),GO:0007517(L=6),GO:0007519(L=6),GO:0007520(L=8),GO:0008150(L=0),GO:0008152(L=1),GO:0009653(L=3),GO:0009888(L=3),GO:0009987(L=1),GO:0010927(L=3),GO:0014706(L=5),GO:0014902(L=7),GO:0016043(L=2),GO:0016203(L=6),GO:0016310(L=5),GO:0019538(L=3),GO:0022402(L=4),GO:0022607(L=3),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0030239(L=6),GO:0030261(L=7),GO:0031032(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0034641(L=3),GO:0035206(L=4),GO:0035914(L=7),GO:0036211(L=4),GO:0040011(L=1),GO:0042127(L=4),GO:0042692(L=5),GO:0043170(L=3),GO:0043412(L=4),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045214(L=6),GO:0046483(L=3),GO:0048285(L=4),GO:0048468(L=5),GO:0048513(L=4),GO:0048646(L=3),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0051146(L=6),GO:0051239(L=3),GO:0051276(L=4),GO:0055001(L=6),GO:0055002(L=7),GO:0060537(L=4),GO:0060538(L=7),GO:0061061(L=3),GO:0065007(L=1),GO:0070925(L=4),GO:0071103(L=5),GO:0071704(L=2),GO:0071840(L=1),GO:0090304(L=4),GO:1901360(L=3),	GO:0000228(L=5),GO:0000793(L=5),GO:0000794(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005737(L=4),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0030016(L=6),GO:0030017(L=6),GO:0030018(L=4),GO:0031674(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0043292(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044449(L=5),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003676(L=3),GO:0003779(L=4),GO:0003824(L=1),GO:0004672(L=5),GO:0004674(L=6),GO:0004687(L=7),GO:0005198(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0008092(L=3),GO:0008307(L=2),GO:0016301(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0097159(L=2),GO:1901363(L=2),	PFAM (I-set, DUF1136, ig, fn3, V-set, C1-set, SH3_1, SH3_2), SMART (IG, IGc2, IG_like, COIL, FN3, SH3)
TR234400|c0_g2_i6	7.95191059518079	-0.00274772294627059	0.112036808273675	3.00412299406936e-05	0.0177855861503374	XP_014279731.1 probable glutamate receptor [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA										
TR216489|c0_g1_i1	8.67238312521018	-1.67669436732449	0.546119608554996	5.37868330030104e-05	0.0186215095554597	tr|A0A6P7GZH8|A0A6P7GZH8_DIAVI uncharacterized protein LOC114348882 OS=Diabrotica virgifera virgifera OX=50390 GN=LOC114348882 PE=4 SV=1	diabrotica virgifera virgifera	No	FALSE	NA					NA		GO:0006139(L=3),GO:0006351(L=5),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0016070(L=4),GO:0018130(L=4),GO:0019438(L=4),GO:0032774(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0030880(L=4),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003824(L=1),GO:0003899(L=7),GO:0005488(L=1),GO:0008270(L=6),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0034062(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (RNA_pol_Rpb6, zf-AD), SMART (COIL, zf-AD)
TR213633|c0_g1_i1	1.55922041304362	-0.0489160270401825	0.127964212485367	4.51576258448379e-05	0.0186279629176373	tr|A0A7R9HD87|A0A7R9HD87_TIMPO Hypothetical protein OS=Timema poppense OX=170557 GN=TPSB3V08_LOCUS10117 PE=4 SV=1	timema poppense	No	FALSE	NA				UVRD	Atp-dependent dna helicase	3420,3430	GO:0000018(L=7),GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006195(L=7),GO:0006200(L=-1),GO:0006259(L=4),GO:0006260(L=5),GO:0006261(L=7),GO:0006268(L=8),GO:0006281(L=5),GO:0006302(L=7),GO:0006412(L=5),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006950(L=2),GO:0006974(L=4),GO:0007154(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009058(L=2),GO:0009059(L=4),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009123(L=5),GO:0009125(L=5),GO:0009126(L=7),GO:0009128(L=7),GO:0009141(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009154(L=7),GO:0009158(L=7),GO:0009161(L=7),GO:0009164(L=5),GO:0009166(L=5),GO:0009167(L=7),GO:0009169(L=8),GO:0009199(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009207(L=8),GO:0009259(L=5),GO:0009261(L=5),GO:0009314(L=3),GO:0009411(L=5),GO:0009416(L=4),GO:0009432(L=4),GO:0009605(L=2),GO:0009628(L=2),GO:0009650(L=6),GO:0009892(L=4),GO:0009987(L=1),GO:0009991(L=3),GO:0010467(L=4),GO:0010605(L=5),GO:0016485(L=6),GO:0016539(L=8),GO:0019219(L=5),GO:0019222(L=3),GO:0019439(L=4),GO:0019538(L=3),GO:0019637(L=3),GO:0019693(L=4),GO:0030908(L=7),GO:0031323(L=4),GO:0031324(L=5),GO:0031668(L=3),GO:0032392(L=6),GO:0032508(L=7),GO:0033554(L=3),GO:0034641(L=3),GO:0034645(L=4),GO:0034655(L=4),GO:0040007(L=1),GO:0042278(L=5),GO:0042454(L=7),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044270(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0045910(L=7),GO:0045934(L=6),GO:0046034(L=7),GO:0046128(L=7),GO:0046130(L=7),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051052(L=5),GO:0051053(L=6),GO:0051171(L=4),GO:0051172(L=5),GO:0051604(L=5),GO:0051716(L=2),GO:0055086(L=3),GO:0060255(L=4),GO:0060542(L=7),GO:0060543(L=8),GO:0065007(L=1),GO:0071103(L=5),GO:0071496(L=3),GO:0071704(L=2),GO:0072521(L=4),GO:0072523(L=5),GO:0080090(L=4),GO:0090304(L=4),GO:0090305(L=5),GO:1901135(L=3),GO:1901136(L=4),GO:1901292(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901657(L=3),GO:1901658(L=4),	GO:0005575(L=0),GO:0005618(L=4),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005840(L=5),GO:0005886(L=3),GO:0016020(L=1),GO:0030312(L=3),GO:0030529(L=4),GO:0032991(L=1),GO:0033202(L=4),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0071944(L=3),	GO:0000166(L=3),GO:0000287(L=5),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003678(L=8),GO:0003735(L=2),GO:0003824(L=1),GO:0004003(L=9),GO:0004309(L=6),GO:0004386(L=7),GO:0004518(L=4),GO:0004519(L=5),GO:0004527(L=5),GO:0004529(L=6),GO:0004536(L=5),GO:0005198(L=1),GO:0005488(L=1),GO:0005524(L=7),GO:0008026(L=9),GO:0008094(L=9),GO:0008854(L=8),GO:0016462(L=5),GO:0016787(L=2),GO:0016788(L=3),GO:0016796(L=6),GO:0016817(L=3),GO:0016818(L=4),GO:0016887(L=7),GO:0016895(L=7),GO:0017076(L=4),GO:0017111(L=6),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032552(L=3),GO:0032553(L=3),GO:0032554(L=4),GO:0032555(L=4),GO:0032558(L=6),GO:0032559(L=6),GO:0032564(L=4),GO:0035639(L=4),GO:0036094(L=2),GO:0042623(L=8),GO:0043138(L=9),GO:0043140(L=10),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0070035(L=8),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (UvrD-helicase, HRDC), SMART (COIL)
TR230628|c5_g1_i1	5.00653337574858	-1.21521018746348	0.385176233272001	3.15514453472696e-05	0.0186279629176373				FALSE	NA										
TR253904|c4_g3_i1	29.4388364498033	0.0105688771231469	0.112609696013629	5.62098179951966e-05	0.0186638908045338				FALSE	NA										
TR207646|c1_g3_i2	4.98970327060762	0.0117661798445232	0.112850755214251	9.80158531432676e-06	0.0186986949571721	XP_014271174.1 ganglioside-induced differentiation-associated protein 1-like isoform X6 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Glutathione S-transferase, N-terminal domain					PFAM (GST_N, GST_C), SMART (TRANS, COIL)
