baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR44568|c0_g1_i2	3.64481279995867	-0.000582921964776296	0.0233492721925402	0.00115579831307651	0.506953116876326	tr|A0A146M3A4|A0A146M3A4_LYGHE Protein BCL9 OS=Lygus hesperus OX=30085 GN=lgs_3 PE=3 SV=1	lygus hesperus	No	FALSE	NA				LGS	B-cell lymphoma 9 protein		GO:0002165(L=4),GO:0003002(L=5),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007275(L=3),GO:0007350(L=6),GO:0007365(L=7),GO:0007367(L=8),GO:0007389(L=4),GO:0007444(L=6),GO:0007472(L=7),GO:0007476(L=8),GO:0007552(L=4),GO:0007560(L=6),GO:0008150(L=0),GO:0008587(L=6),GO:0009653(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009880(L=5),GO:0009886(L=4),GO:0009887(L=4),GO:0009966(L=4),GO:0009967(L=5),GO:0009987(L=1),GO:0010646(L=4),GO:0010647(L=5),GO:0016055(L=5),GO:0023051(L=3),GO:0023052(L=1),GO:0023056(L=4),GO:0030111(L=6),GO:0030177(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0035107(L=4),GO:0035114(L=5),GO:0035120(L=6),GO:0035220(L=7),GO:0035282(L=6),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048563(L=4),GO:0048569(L=6),GO:0048583(L=3),GO:0048584(L=4),GO:0048707(L=5),GO:0048731(L=4),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005488(L=1),GO:0005515(L=2),GO:0008013(L=3),	PFAM (BCL9), SMART (COIL)
TR198045|c0_g1_i2	36.8990865023862	0.000360790905513619	0.0233425667025563	0.00135243108462393	0.550254053074265	XP_014294425.1 solute carrier family 25 member 51 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Mitochondrial carrier protein		GO:0006810(L=3),GO:0008150(L=0),GO:0009987(L=1),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0031967(L=3),GO:0031975(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0005488(L=1),GO:0022857(L=2),GO:0030246(L=2),	PFAM (Mito_carr, Lectin_C), SMART (CLECT, TRANS)
TR200886|c0_g1_i1	45.3036826794454	1.782934245842	0.807664687073178	0.00137820910245064	0.550254053074265				FALSE	NA										
TR204718|c0_g1_i1	3.26830392404312	-0.00235927498646075	0.0235046724905794	0.00292246773060832	0.550254053074265				FALSE	NA										
TR210916|c0_g1_i2	13.7445173024232	-0.898484775662083	0.491836047964366	0.00147298631519986	0.550254053074265	XP_014289798.1 15-hydroxyprostaglandin dehydrogenase [NAD(+)] [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Dehydrogenase	5202	GO:0000902(L=5),GO:0006066(L=4),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009653(L=3),GO:0009987(L=1),GO:0016043(L=2),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0055114(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:1901615(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0004022(L=5),GO:0016404(L=5),GO:0016491(L=2),GO:0016614(L=3),GO:0016616(L=4),	PFAM (adh_short, KR, Epimerase, 3Beta_HSD), SMART (TRANS)
TR217768|c3_g6_i1	4.42092624740176	-0.000434750069511589	0.0233445537707844	0.00152723992705514	0.550254053074265				FALSE	NA										
TR219074|c2_g1_i1	10.5041266114544	-0.00194188247169807	0.023455485048789	0.00127105692314259	0.550254053074265	XP_014285226.1 polyhomeotic-like protein 2 isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					core promoter binding		GO:0000003(L=1),GO:0000278(L=4),GO:0000902(L=5),GO:0000904(L=5),GO:0002009(L=5),GO:0003006(L=2),GO:0006342(L=6),GO:0006355(L=7),GO:0007049(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007293(L=5),GO:0007399(L=5),GO:0007417(L=5),GO:0008150(L=0),GO:0009653(L=3),GO:0009790(L=4),GO:0009888(L=3),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0010033(L=3),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0014070(L=4),GO:0016043(L=2),GO:0016333(L=6),GO:0016458(L=5),GO:0019219(L=5),GO:0019222(L=3),GO:0019953(L=2),GO:0021953(L=6),GO:0021954(L=7),GO:0022008(L=5),GO:0022412(L=3),GO:0022414(L=2),GO:0030154(L=4),GO:0030182(L=7),GO:0030707(L=5),GO:0030708(L=5),GO:0030713(L=4),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032989(L=4),GO:0033301(L=5),GO:0033993(L=4),GO:0035075(L=5),GO:0035186(L=6),GO:0036314(L=4),GO:0040029(L=6),GO:0042221(L=2),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045448(L=5),GO:0045814(L=7),GO:0045892(L=8),GO:0045934(L=6),GO:0048138(L=4),GO:0048139(L=5),GO:0048468(L=5),GO:0048477(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048646(L=3),GO:0048666(L=6),GO:0048699(L=7),GO:0048729(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051171(L=4),GO:0051172(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0060255(L=4),GO:0060429(L=4),GO:0065007(L=1),GO:0071840(L=1),GO:0080090(L=4),GO:0097305(L=4),GO:1901654(L=4),GO:1901700(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0000785(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005730(L=5),GO:0031519(L=6),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0035102(L=7),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044427(L=5),GO:0044428(L=5),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0000975(L=5),GO:0001047(L=7),GO:0001067(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003682(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0044212(L=6),GO:0046872(L=4),GO:0046914(L=5),GO:0051087(L=3),GO:0097159(L=2),GO:1901363(L=2),	PFAM (SAM_1, SAM_2, SAM_PNT), SMART (COIL, SAM)
TR220138|c1_g2_i1	399.381305729915	-0.00881820934219436	0.0257369298347782	0.0016572051249422	0.550254053074265	XP_024218225.1 60 kDa heat shock protein, mitochondrial-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Heat shock protein	3018,4940,5134,5152	GO:0006457(L=2),GO:0006458(L=3),GO:0006605(L=6),GO:0006626(L=7),GO:0006810(L=3),GO:0006839(L=4),GO:0006886(L=5),GO:0006950(L=2),GO:0006996(L=3),GO:0007005(L=4),GO:0008104(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009266(L=3),GO:0009408(L=3),GO:0009628(L=2),GO:0009987(L=1),GO:0015031(L=4),GO:0016043(L=2),GO:0016482(L=4),GO:0019538(L=3),GO:0033036(L=2),GO:0033365(L=5),GO:0033554(L=3),GO:0034605(L=4),GO:0034613(L=4),GO:0042026(L=3),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0045184(L=4),GO:0046907(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0051716(L=2),GO:0070585(L=6),GO:0070727(L=3),GO:0071702(L=4),GO:0071704(L=2),GO:0071840(L=1),GO:0072594(L=6),GO:0072655(L=7),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005759(L=6),GO:0005811(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0016020(L=1),GO:0019866(L=4),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031974(L=1),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044429(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0005488(L=1),GO:0005515(L=2),GO:0005524(L=7),GO:0017076(L=4),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0051082(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Cpn60_TCP1), SMART (COIL)
TR229682|c0_g1_i2	39.852760267071	-0.00180775568858376	0.0234387838979692	0.00157993495878441	0.550254053074265	XP_014277697.1 4-hydroxy-2-oxoglutarate aldolase, mitochondrial-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				HOGA1	4-hydroxy-2-oxoglutarate aldolase 1		GO:0006081(L=3),GO:0006082(L=3),GO:0006090(L=7),GO:0006520(L=3),GO:0006575(L=3),GO:0006807(L=2),GO:0006810(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009058(L=2),GO:0009063(L=4),GO:0009436(L=5),GO:0009987(L=1),GO:0016053(L=4),GO:0016054(L=4),GO:0019470(L=5),GO:0019471(L=4),GO:0019752(L=5),GO:0032787(L=6),GO:0033609(L=7),GO:0042219(L=5),GO:0042866(L=7),GO:0043436(L=4),GO:0043648(L=6),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044281(L=3),GO:0044282(L=4),GO:0044283(L=4),GO:0044699(L=1),GO:0044710(L=2),GO:0044711(L=3),GO:0044712(L=3),GO:0044763(L=2),GO:0044765(L=3),GO:0046185(L=4),GO:0046394(L=5),GO:0046395(L=5),GO:0046483(L=3),GO:0046487(L=4),GO:0046700(L=4),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0071704(L=2),GO:0072329(L=6),GO:0072330(L=6),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901605(L=4),GO:1901606(L=5),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044425(L=2),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0005215(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0008700(L=5),GO:0016829(L=2),GO:0016830(L=3),GO:0016832(L=4),GO:0016833(L=4),GO:0042802(L=3),GO:0042803(L=4),GO:0046983(L=3),	PFAM (DHDPS), SMART (DHDPS, TRANS)
TR229877|c12_g2_i1	5.63855374451233	0.00071826878733939	0.0233540560111209	0.00162472450000305	0.550254053074265	XP_014277298.1 growth hormone-regulated TBC protein 1-A [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Tbc protein		GO:0006140(L=6),GO:0008150(L=0),GO:0009118(L=6),GO:0009894(L=4),GO:0009966(L=4),GO:0010646(L=4),GO:0019219(L=5),GO:0019220(L=6),GO:0019222(L=3),GO:0023051(L=3),GO:0030811(L=6),GO:0031323(L=4),GO:0031329(L=5),GO:0032483(L=8),GO:0033121(L=8),GO:0033124(L=-1),GO:0043085(L=4),GO:0043087(L=5),GO:0043547(L=6),GO:0044093(L=3),GO:0046578(L=7),GO:0048583(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0051056(L=6),GO:0051171(L=4),GO:0051174(L=5),GO:0051336(L=4),GO:0051345(L=5),GO:0065007(L=1),GO:0065009(L=2),GO:0080090(L=4),GO:1900542(L=7),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0044464(L=2),	GO:0003674(L=0),GO:0005096(L=4),GO:0008047(L=3),GO:0030234(L=2),GO:0030695(L=4),GO:0060589(L=3),	PFAM (TBC), SMART (TBC)
TR233951|c1_g1_i3	6.10019433145165	1.68729916712824	0.793423138789643	0.00148495937596042	0.550254053074265	XP_014294183.2 pancreatic triacylglycerol lipase-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Lipase		GO:0006629(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0044238(L=2),GO:0044710(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004806(L=5),GO:0016298(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0050253(L=5),GO:0052689(L=4),	PFAM (Lipase, SCO1-SenC, AhpC-TSA), SMART (TRANS)
TR234171|c3_g2_i1	6.13150216432784	0.0013502202612512	0.0233919233575134	0.00130930360526091	0.550254053074265				FALSE	NA										
TR235685|c0_g1_i7	2.9179331316985	0.00161373107216043	0.0234176923169211	0.00150876157841538	0.550254053074265				FALSE	NA										
TR235807|c0_g1_i1	5.61853764660988	1.81872760334808	0.849908634569759	0.00144283935237815	0.550254053074265	XP_014259569.1 aromatic-L-amino-acid decarboxylase-like [Cimex lectularius]	cimex lectularius	No	FALSE	NA				AMD	Pyridoxal-dependent decarboxylase conserved domain	340,350,360,380,901,950,965,1100,1110,4726,4728,5030,5031,5034	GO:0006082(L=3),GO:0006520(L=3),GO:0006584(L=4),GO:0006725(L=3),GO:0006807(L=2),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009712(L=5),GO:0009987(L=1),GO:0018958(L=4),GO:0019752(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0040003(L=5),GO:0042335(L=4),GO:0042417(L=4),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044767(L=2),GO:0048856(L=2),GO:0071704(L=2),GO:1901360(L=3),GO:1901564(L=3),GO:1901615(L=3),	GO:0005575(L=0),	GO:0003674(L=0),GO:0003824(L=1),GO:0004058(L=5),GO:0005488(L=1),GO:0016829(L=2),GO:0016830(L=3),GO:0016831(L=4),GO:0019239(L=2),GO:0030170(L=3),GO:0043167(L=2),GO:0043168(L=3),GO:0048037(L=2),	PFAM (Pyridoxal_deC, Beta_elim_lyase, SLA_LP_auto_ag)
TR243660|c1_g1_i1	156.793018110473	0.445649174585967	0.263553249919171	0.00157153219994238	0.550254053074265	XP_014287460.1 WD repeat-containing protein 34-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					WD domain, G-beta repeat					PFAM (WD40), SMART (WD40)
TR244757|c0_g15_i1	9.57809356341347	-0.00141849342564463	0.0234006389845154	0.00164675335063526	0.550254053074265				FALSE	NA										
TR248485|c0_g1_i1	27.9631253996862	-9.19092443323628e-05	0.0233391753420244	0.00375594003525075	0.550254053074265				FALSE	NA										
TR253106|c1_g1_i1	4.32473050467903	-0.00145401848059093	0.0234022746520788	0.00163003308435214	0.550254053074265				FALSE	NA										
TR256322|c0_g1_i5	7.29960866377797	-0.00114927149661114	0.0233780391321369	0.00139530873354095	0.550254053074265				FALSE	NA										
TR257252|c5_g1_i1	16.8178951151567	0.972488861398668	2.14100984859203	0.00163160200981619	0.550254053074265				FALSE	NA										
