testes by stage	TR209199|c0_g1_i1	3036	552.9	5.4385	1.0759e-28	NA		Fatty acid	PFAM (KR, Ketoacyl-synt_C, ADH_zinc_N, adh_short, ketoacyl-synt, Acyl_transf_1, Thioesterase, PP-binding, Thiolase_N), SMART (PKS_ER, PKS_KR, PKS_KS)	No	FALSE
testes by stage	TR197527|c0_g1_i1	3039	152.64	-1.0964	1.0905e-28	NA		Fk506 binding protein	PFAM (FKBP_C, BTAD), SMART (TPR, TRANS, COIL)	No	FALSE
testes by stage	TR231253|c0_g5_i3	3040	270.42	-1.6241	1.0918e-28	NA		Tetratricopeptide repeat	PFAM (TPR_1, TPR_2), SMART (TPR, COIL)	No	FALSE
testes by stage	TR254938|c4_g1_i1	3043	53.786	1.7756	1.1441e-28	NA		Inherit from KOG: transporter	PFAM (Sugar_tr, MFS_1), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR230732|c0_g1_i1	3046	536.75	5.8787	1.1634e-28	vasotab					FALSE
testes by stage	TR222053|c0_g1_i1	3049	602.18	-1.4292	1.2493e-28	TRAF3IP1	TRAF3IP1	TNF receptor-associated factor 3 interacting protein 1	PFAM (MIP-T3), SMART (COIL)	No	FALSE
testes by stage	TR200390|c1_g1_i1	3052	82.735	-1.9686	1.287e-28	NA		Inherit from biNOG: Tetratricopeptide repeat domain 18	PFAM (TPR_1), SMART (TPR)	No	FALSE
testes by stage	TR206440|c0_g1_i2	3055	47.469	4.1743	1.3371e-28	NA		Esterase	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR228106|c0_g6_i2	3058	184.48	-2.7261	1.4484e-28	NA	ATPSYN-CF6	Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain (By similarity)	PFAM (ATP-synt_F6)	No	FALSE
testes by stage	TR278637|c0_g1_i1	3060	7.9815	2.7442	1.486e-28	NA	NCF2	sorbin and SH3 domain containing	PFAM (SH3_1, SH3_2, PB1, TPR_1, Sorb, TPR_2, BAR, RhoGEF), SMART (SH3, TPR, COIL, Sorb, PB1, RhoGEF, BAR)		FALSE
testes by stage	TR228601|c0_g3_i8	3062	35.607	-2.3546	1.5065e-28	NA	PCMT	protein-l-isoaspartate o-methyltransferase	PFAM (PCMT, Methyltransf_11, PrmA, Ubie_methyltran, Methyltransf_3)	No	FALSE
testes by stage	TR284651|c0_g1_i2	3063	234.67	1.1493	1.5202e-28	NA		Major Facilitator Superfamily	PFAM (MFS_1), SMART (TRANS)	No	FALSE
testes by stage	TR78626|c0_g2_i1	3064	86.597	1.826	1.5358e-28	NA		DHDPS	PFAM (DHDPS, THAP), SMART (DHDPS, THAP, COIL, TRANS)	No	FALSE
testes by stage	TR205217|c0_g1_i2	3067	76.677	-1.7731	1.5654e-28	NA		21 kDa proteolipid	PFAM (ATP-synt_C), SMART (TRANS)	No	FALSE
testes by stage	TR262771|c11_g1_i2	3069	6.3245	4.0883	1.6791e-28	NA		high affinity sulfate transmembrane transporter activity	PFAM (Sulfate_transp, STAS), SMART (TRANS)	No	FALSE
testes by stage	TR271365|c0_g1_i1	3070	275.68	1.5623	1.7069e-28	NA		CA	PFAM (Cadherin, Laminin_G_2), SMART (CA, TRANS, SIGNAL, LamG)	No	FALSE
testes by stage	TR278759|c1_g1_i1	3074	28.582	1.7624	1.7659e-28	NA		NA	SMART (COIL, SIGNAL)	No	FALSE
testes by stage	TR237525|c1_g1_i2	3075	26.136	1.5161	1.7699e-28	NA		RNA pseudouridylate synthase	PFAM (PseudoU_synth_2), SMART (COIL)	No	FALSE
testes by stage	TR232032|c0_g1_i1	3076	51.37	2.4481	1.7938e-28	NA		Uncharacterized conserved protein (DUF2152)	PFAM (DUF2152), SMART (TRANS)	No	FALSE
testes by stage	TR233525|c4_g1_i1	3077	38.37	1.601	1.8093e-28	NA		Protein of unknown function (DUF2464)	PFAM (DUF2464), SMART (COIL)	No	FALSE
testes by stage	TR248122|c2_g2_i3	3079	143.36	-1.7435	1.8526e-28	NA		NA	SMART (COIL)	No	FALSE
testes by stage	TR227376|c1_g1_i2	3083	135.31	-1.4921	2.0135e-28	NA		STYKc	PFAM (Pkinase, Pkinase_Tyr), SMART (STYKc, COIL)	No	FALSE
testes by stage	TR209268|c0_g2_i1	3085	217.26	1.9297	2.0201e-28	ATP5C1	ATP5C1	Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and the central stalk which is part of the complex rotary element. The gamma subunit protrudes into the catalytic domain formed of alpha(3)beta(3). Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits	PFAM (ATP-synt), SMART (SIGNAL)	No	FALSE
testes by stage	TR204685|c0_g2_i2	3086	219.94	-2.2734	2.0299e-28	Miro	MIRO	Mitochondrial GTPase involved in mitochondrial trafficking (By similarity)	PFAM (Miro, Ras, EF_assoc_2, EF_assoc_1, Arf, SRPRB), SMART (EFh, TRANS, small_GTPase)	No	FALSE
testes by stage	TR210302|c0_g1_i1	3087	116.07	-1.9152	2.031e-28	NA		mTERF	PFAM (mTERF), SMART (Mterf, COIL)	No	FALSE
testes by stage	TR244798|c0_g1_i1	3089	49.321	1.8624	2.109e-28	NA		Basic region leucine zipper	PFAM (bZIP_2, bZIP_1), SMART (COIL, BRLZ)	No	FALSE
testes by stage	TR252883|c1_g1_i1	3097	21.689	6.1788	2.3074e-28	NA		Chitin binding Peritrophin-A domain	PFAM (CBM_14), SMART (ChtBD2, SIGNAL, TRANS)	No	FALSE
testes by stage	TR199939|c0_g1_i2	3099	308.51	-1.3917	2.4028e-28	Rad50				No	FALSE
testes by stage	TR277094|c0_g1_i1	3100	13.574	3.3663	2.472e-28	NA	UGT37B1	ec 2.4.1.17	PFAM (UDPGT, Glyco_tran_28_C), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR226471|c0_g1_i1	3102	50.924	-1.891	2.6344e-28	NA		Holliday junction DNA helicase ruvB N-terminus	PFAM (AAA, RuvB_N, Zeta_toxin, AAA_2, AAA_5), SMART (AAA, TRANS, COIL)	No	FALSE
testes by stage	TR258208|c0_g1_i1	3103	22.494	6.0849	2.6588e-28	NA		cathepsin	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	No	FALSE
testes by stage	TR246211|c6_g1_i8	3107	108.84	-1.7204	2.848e-28	NA		Predicted membrane protein	PFAM (Transmemb_17), SMART (TRANS)	No	FALSE
testes by stage	TR241990|c2_g2_i2	3112	5.3882	4.8768	3.0267e-28	NA		NA	SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR257656|c3_g1_i1	3116	111.81	-1.0483	3.1659e-28	NA		Adaptor complexes medium subunit family	PFAM (Adap_comp_sub, Clat_adaptor_s)	No	FALSE
testes by stage	TR261594|c0_g1_i1	3117	16.63	2.5895	3.2351e-28	NA		Inherit from opiNOG: Immediate early response 5-like	PFAM (IER)	No	FALSE
testes by stage	TR200412|c4_g1_i1	3118	31.734	2.6947	3.3088e-28	NA		NA	SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR251762|c0_g2_i3	3119	195.79	4.5774	3.3285e-28	NA	HLY	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	PFAM (Thiol_cytolysin), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR67241|c0_g1_i1	3120	11.369	2.1069	3.3302e-28	shifted		WNT inhibitory factor 1	PFAM (EGF_2, WIF, EGF), SMART (EGF, SIGNAL, EGF_like, TRANS)	No	FALSE
testes by stage	TR230818|c2_g4_i1	3122	52.575	-1.8625	3.3802e-28	NA		ubiquitin domain-containing protein	PFAM (ubiquitin, Rad60-SLD), SMART (UBQ)	No	FALSE
testes by stage	TR271294|c0_g1_i1	3126	36.743	2.063	3.4851e-28	NA		Protein tyrosine phosphatase	PFAM (Y_phosphatase, fn3, Methyltransf_5), SMART (FN3, PTPc, TRANS, SIGNAL, IG, COIL)	No	FALSE
testes by stage	TR217917|c0_g1_i1	3127	292.2	-1.4189	3.5027e-28	bora	BORA	aurora borealis	SMART (COIL)	No	FALSE
testes by stage	TR233928|c1_g1_i3	3128	5.1296	7.3345	3.5118e-28	NA		cytochrome	PFAM (Cytochrom_B561), SMART (TRANS, B561)	No	FALSE
testes by stage	TR200332|c3_g1_i4	3129	20.554	2.0428	3.5408e-28	NA		NA	PFAM (Peptidase_C48), SMART (COIL, TRANS)		FALSE
testes by stage	TR239908|c11_g2_i2	3131	95.653	3.9114	3.5758e-28	NA		NA	SMART (COIL)	Yes	TRUE
testes by stage	TR268043|c1_g1_i1	3132	104.16	-1.7713	3.6862e-28	NA		Inherit from biNOG: solute carrier family 9, subfamily C (Na -transporting carboxylic acid decarboxylase), member 1	PFAM (Na_H_Exchanger, cNMP_binding, Ion_trans, ORC6), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR231447|c0_g1_i7	3135	473.43	-2.656	3.8923e-28	NA		RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PFAM (RRM_1), SMART (RRM, COIL)	No	FALSE
testes by stage	TR251439|c0_g1_i1	3147	31.688	4.1543	4.7626e-28	NA		Major Facilitator Superfamily	PFAM (MFS_1), SMART (TRANS)	No	FALSE
testes by stage	TR198214|c4_g1_i1	3149	85.423	1.6204	5.147e-28	NA	GINT3	UBX domain-containing protein	PFAM (PUB, UBX), SMART (PUG, UBX, COIL, TRANS)	No	FALSE
testes by stage	TR240745|c1_g2_i1	3151	21.897	-4.134	5.186e-28	NA	OR85C	Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR261372|c0_g5_i11	3155	34.069	4.6329	5.4417e-28	NA		transferase activity, transferring phosphorus-containing groups	PFAM (DUF227, DUF1679, APH, Choline_kinase), SMART (CHK, COIL)	No	FALSE
testes by stage	TR218312|c0_g1_i1	3157	103.79	2.3454	5.8964e-28	singed	SN	Fascin domain	PFAM (Fascin, FRG1)	No	FALSE
testes by stage	TR206769|c1_g1_i3	3158	20.065	5.2272	6.0368e-28	orco	ORCO	Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR231676|c1_g2_i3	3160	42.428	1.7763	6.158e-28	DNA pol delta	PCNA	This protein is an auxiliary protein of DNA polymerase delta and is involved in the control of eukaryotic DNA replication by increasing the polymerase's processibility during elongation of the leading strand (By similarity)	PFAM (PCNA_N, PCNA_C, Rad9, Rad1)	No	FALSE
testes by stage	TR197528|c1_g1_i1	3161	146.89	-1.439	6.1714e-28	GPI1	GPI1	N-acetylglucosaminyl transferase component (Gpi1)	PFAM (Gpi1), SMART (TRANS)	No	FALSE
testes by stage	TR281437|c0_g1_i1	3163	29.956	-2.0909	6.3502e-28	NA		Taurine catabolism dioxygenase TauD, TfdA family	PFAM (TauD)	No	FALSE
testes by stage	TR259728|c0_g1_i2	3172	55.708	-2.6554	6.8938e-28	unc-80		Inherit from biNOG: unc-80 homolog (C. elegans)	SMART (TRANS, COIL)	No	FALSE
testes by stage	TR283513|c1_g1_i2	3173	48.579	1.4594	7.0555e-28	NA	ROX8	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PFAM (RRM_1, Calcipressin), SMART (RRM)	No	FALSE
testes by stage	TR211482|c0_g1_i1	3175	2.6512	7.4334	7.1016e-28	NA		chitin binding	PFAM (CBM_14), SMART (ChtBD2, SIGNAL, TRANS)	No	FALSE
testes by stage	TR280726|c0_g11_i1	3176	9.6209	-2.8989	7.1442e-28	NA	DRP1	K17065 dynamin 1-like protein EC 3.6.5.5	PFAM (Dynamin_M, Dynamin_N, GED), SMART (GED, DYNc, COIL)	No	FALSE
testes by stage	TR245302|c0_g1_i2	3178	48.58	1.5197	7.2645e-28	NA	NES	MBOAT, membrane-bound O-acyltransferase family	PFAM (MBOAT, Globin), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR284727|c0_g1_i1	3180	120.55	-1.6452	7.472e-28	NA	SYX7	Syntaxin 7	PFAM (SNARE, Syntaxin), SMART (t_SNARE, TRANS, COIL, SynN)	No	FALSE
testes by stage	TR246554|c0_g1_i7	3183	87.607	1.4533	7.668e-28	NA		Aminotransferase class I and II	PFAM (Aminotran_1_2, Cys_Met_Meta_PP)	No	FALSE
testes by stage	TR277159|c1_g2_i1	3186	22.588	2.0968	8.1708e-28	NA		Carbon-nitrogen hydrolase	PFAM (CN_hydrolase), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR203491|c7_g1_i1	3187	33.121	2.4766	8.3831e-28	NA		Sugar (and other) transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	No	FALSE
testes by stage	TR237619|c8_g2_i2	3188	284.19	-2.7444	8.3935e-28	NA	WRNEXO	Essential for the formation of DNA replication focal centers. Has an important role in maintaining genome stability. Has exonuclease activity on both single stranded and duplex templates bearing overhangs, but not blunt ended duplex DNA, and cleaves in a 3'-5' direction	PFAM (3_5_exonuc), SMART (COIL, 35EXOc)	No	FALSE
testes by stage	TR206757|c1_g1_i1	3192	75.922	1.1057	8.6003e-28	NA		Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	PFAM (Pro_isomerase, zf-B_box), SMART (RING, COIL, SIGNAL)	No	FALSE
testes by stage	TR215132|c0_g2_i1	3193	35.364	2.137	8.6533e-28	NA		branching enzyme	PFAM (Alpha-amylase_C, CBM_48, Alpha-amylase), SMART (COIL)	No	FALSE
testes by stage	TR233901|c1_g1_i1	3195	44.063	1.5019	8.7498e-28	NA		Inherit from biNOG: Transmembrane protein 205	SMART (TRANS, COIL)	No	FALSE
testes by stage	TR221505|c0_g1_i2	3197	103.29	-1.9506	8.819e-28	NA	PPX2	serine threonine-protein phosphatase	PFAM (Metallophos), SMART (PP2Ac)	No	FALSE
testes by stage	TR208007|c0_g2_i2	3199	112.56	2.8779	8.9965e-28	NA		Major Facilitator Superfamily	PFAM (MFS_1), SMART (TRANS)	No	FALSE
testes by stage	TR232373|c25_g1_i1	3200	27.609	1.7633	9.1023e-28	NA		P4Hc	PFAM (2OG-FeII_Oxy, zf-MYND), SMART (P4Hc, COIL)	No	FALSE
testes by stage	TR200416|c1_g2_i1	3203	39.976	-1.7741	9.404e-28	NA		Inherit from NOG: F-box and leucine-rich repeat protein 12	PFAM (F-box), SMART (FBOX, LRR, COIL)	No	FALSE
testes by stage	TR60487|c0_g1_i1	3205	194.92	-1.2363	9.438e-28	NA		R3H domain	PFAM (R3H, Tape_meas_lam_C), SMART (COIL)	No	FALSE
testes by stage	TR242871|c0_g2_i1	3207	107.98	-1.2512	9.514e-28	NA	LQF	liquid facets	PFAM (UIM, ENTH, ANTH, VHS), SMART (UIM, ENTH, COIL)	No	FALSE
testes by stage	TR234239|c1_g1_i4	3209	46.828	-3.9348	1.0102e-27	NA		Inherit from NOG: EF-hand calcium binding domain 10		No	FALSE
testes by stage	TR244786|c0_g1_i2	3210	69.455	4.6662	1.0103e-27	NA		NA	SMART (SIGNAL, TRANS, ZnF_C2H2, COIL, VWA)	No	FALSE
testes by stage	TR250895|c5_g3_i1	3215	76.98	1.2894	1.0715e-27	NA		HIT domain	PFAM (HIT, DcpS_C), SMART (TRANS)	No	FALSE
testes by stage	TR227574|c0_g1_i1	3219	16.955	2.7626	1.2092e-27	NA	EXU	Ensures the proper localization of the mRNA of the bicoid gene to the anterior regions of the oocyte thus playing a fundamental role in the establishment of the polarity of the oocyte. May bind the bcd mRNA	SMART (COIL)	No	FALSE
testes by stage	TR231677|c0_g1_i1	3221	24.16	2.5371	1.2138e-27	NA		CRAL/TRIO domain	PFAM (CRAL_TRIO), SMART (SEC14)	No	FALSE
testes by stage	TR218511|c0_g1_i1	3225	247.68	1.0952	1.2737e-27	NA		Pex19 protein family	PFAM (Pex19), SMART (COIL)	No	FALSE
testes by stage	TR209748|c2_g1_i1	3229	90.697	-1.9978	1.4531e-27	NA	TRC8	Zinc finger, C3HC4 type (RING finger)	PFAM (zf-C3HC4), SMART (TRANS, RING)	No	FALSE
testes by stage	TR238584|c0_g1_i1	3232	103.53	1.4074	1.5286e-27	rheb	RHEB	GTP-binding protein rheb	PFAM (Miro, GTP_EFTU, Ras, Arf, SRPRB, FeoB_N), SMART (RAS)	No	FALSE
testes by stage	TR247803|c0_g1_i1	3233	202.02	-1.0269	1.5625e-27	NA	LWR	Ubiquitin-conjugating enzyme	PFAM (UQ_con), SMART (UBCc)	No	FALSE
testes by stage	TR262528|c22_g1_i1	3236	4131.6	1.8764	1.6004e-27	NA		NADH-Ubiquinone/plastoquinone (complex I), various chains	PFAM (Oxidored_q1, NADH5_C, Oxidored_q1_N), SMART (TRANS)	No	FALSE
testes by stage	TR242983|c16_g5_i1	3238	25.565	2.1958	1.6589e-27	NA		Trypsin	PFAM (Ldl_recept_a, Trypsin, Sushi), SMART (LDLa, CCP, Tryp_SPc, SIGNAL)	No	FALSE
testes by stage	TR209740|c0_g4_i7	3239	47.068	1.6826	1.7051e-27	NA	TBP-1	26S protease regulatory subunit 6a	PFAM (AAA, AAA_5, RuvB_N, UPF0020, Met_10, Methyltransf_15), SMART (AAA, COIL)	No	FALSE
testes by stage	TR214152|c0_g1_i1	3240	105.84	1.227	1.7113e-27	NA		E1-E2 ATPase	PFAM (E1-E2_ATPase, Hydrolase), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR283730|c4_g4_i1	3243	19.234	-2.4273	1.7565e-27	NA	SRP1	importin subunit alpha	PFAM (Arm, HEAT, IBB, Proteasom_PSMB), SMART (ARM, COIL)	No	FALSE
testes by stage	TR269057|c3_g1_i1	3244	9.5052	4.617	1.7658e-27	NA	UGT37B1	ec 2.4.1.17	PFAM (UDPGT, Glyco_tran_28_C), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR278008|c0_g1_i2	3246	11.017	2.3656	1.7951e-27	NA	C1Q-VP	C1q-like venom protein	PFAM (C1q), SMART (SIGNAL)	No	FALSE
testes by stage	TR230994|c0_g1_i2	3249	28.411	4.077	1.8546e-27	NA		ec 3.5.1.14	PFAM (Peptidase_M20, M20_dimer, Peptidase_M28), SMART (ZnF_C2H2)	No	FALSE
testes by stage	TR204652|c0_g1_i1	3250	96.364	-1.8333	1.8681e-27	NA		subunit D	PFAM (ATP-synt_D), SMART (COIL)	No	FALSE
testes by stage	TR231058|c0_g1_i2	3256	24.471	1.9508	2.0585e-27	NA	PECT	ethanolamine-phosphate cytidylyltransferase	PFAM (CTP_transf_2), SMART (COIL)	No	FALSE
testes by stage	TR219089|c7_g2_i1	3260	22.574	-2.8885	2.1202e-27	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_2, rve, zf-CCHC), SMART (ZnF_C2HC, COIL)	No	FALSE
testes by stage	TR206765|c0_g3_i1	3262	29.558	2.077	2.1646e-27	H3-HMT		Histone h3 methyltransferase	PFAM (DOT1, Methyltransf_4, Pep_M12B_propep, Reprolysin), SMART (COIL)	No	FALSE
testes by stage	TR284682|c10_g1_i1	3264	80.882	-1.1987	2.2119e-27	NA		Protein of unknown function (DUF3469)	PFAM (DUF3469, G-patch, R3H, dsrm), SMART (G_patch)	No	FALSE
testes by stage	TR275568|c0_g1_i3	3265	13.691	3.4574	2.2722e-27	NA		Pyruvate dehydrogenase	PFAM (E1_dh)	No	FALSE
testes by stage	TR276778|c0_g1_i1	3266	109.5	1.7049	2.2803e-27	NA	CCTGAMMA	t-complex protein 1 subunit	PFAM (Cpn60_TCP1)	No	FALSE
testes by stage	TR282531|c2_g1_i1	3268	456.94	-1.0324	2.3727e-27	SDHC	SDHC	succinate dehydrogenase	PFAM (Sdh_cyt), SMART (TRANS)	No	FALSE
testes by stage	TR205274|c0_g3_i7	3271	163.66	-1.3343	2.4402e-27	dynein HC		dynein heavy chain	PFAM (AAA_5, Dynein_heavy, DHC_N2, DHC_N1, TPR_1, TPR_2), SMART (COIL, AAA, TPR, STI1, TRANS)	No	FALSE
testes by stage	TR256415|c0_g1_i9	3272	124.87	-2.9114	2.4445e-27	NA		Inherit from biNOG: chromosome 7 open reading frame 63		No	FALSE
testes by stage	TR256353|c0_g1_i4	3273	32.97	1.8886	2.4786e-27	NA	ECT4	Sterile alpha and TIR motif-containing protein	PFAM (SAM_2, SAM_1, TIR), SMART (SAM)	No	FALSE
testes by stage	TR205469|c0_g1_i1	3276	36.247	4.9211	2.5481e-27	JHI-26	JHI-26	Juvenile hormone-inducible protein	PFAM (DUF227, DUF1679, APH, Choline_kinase), SMART (CHK, TRANS)	No	FALSE
testes by stage	TR83297|c0_g1_i1	3277	15.95	2.9707	2.6795e-27	NA		ec 2.7.1.127	PFAM (IPK), SMART (COIL)	No	FALSE
testes by stage	TR202297|c0_g1_i1	3278	137.58	-1.1723	2.7027e-27	NA		Pfam:DUF255	PFAM (DUF255, GlcNAc_2-epim), SMART (COIL)	No	FALSE
testes by stage	TR284745|c1_g7_i8	3282	31.577	-2.5893	2.8671e-27	NA	SIM	single-minded	PFAM (PAS, PAS_3, HLH), SMART (PAS, HLH, PAC, COIL)	No	FALSE
testes by stage	TR168372|c0_g1_i1	3286	19.761	6.7715	2.97e-27	aggrecan				No	FALSE
testes by stage	TR234410|c1_g2_i3	3288	85.275	1.2837	3.0106e-27	NA		NA		No	FALSE
testes by stage	TR224509|c2_g6_i4	3292	6.7814	6.8638	3.0307e-27	NA		Sugar (and other) transporter	PFAM (MFS_1, Sugar_tr, DUF791), SMART (TRANS)	No	FALSE
testes by stage	TR249430|c0_g1_i1	3296	110.73	-1.6314	3.3276e-27	NA		sodium:phosphate symporter activity	PFAM (MFS_1, Sugar_tr, DUF889), SMART (TRANS)	No	FALSE
testes by stage	TR208630|c0_g2_i1	3299	145.29	-1.5887	3.4902e-27	NA	CBG10000	V-type proton ATPase 16 kDa proteolipid subunit 2 3	PFAM (ATP-synt_C), SMART (TRANS)	No	FALSE
testes by stage	TR79056|c0_g1_i1	3300	13.221	2.5049	3.5197e-27	NA	AGA	Aspartylglucosaminidase	PFAM (Asparaginase_2), SMART (SIGNAL, TRANS)	No	FALSE
testes by stage	TR275559|c0_g1_i1	3301	21.335	1.7443	3.5845e-27	convoluted		LRR_TYP	PFAM (LRR_1), SMART (LRR, LRR_TYP, LRRCT, SIGNAL, TRANS)	No	FALSE
testes by stage	TR256415|c0_g1_i1	3303	615.72	-1.022	3.6591e-27	NA	PRP19	Prp19/Pso4-like	PFAM (WD40, Prp19, U-box), SMART (WD40, Ubox)	No	FALSE
testes by stage	TR261355|c0_g1_i2	3308	466.43	2.5728	4.0732e-27	debcl		Inherit from biNOG: death-associated protein		No	FALSE
testes by stage	TR251077|c2_g1_i1	3310	76.56	1.4169	4.1011e-27	NA	RTNL1	Reticulon	PFAM (Reticulon), SMART (TRANS, COIL)		FALSE
testes by stage	TR271538|c1_g1_i2	3311	445.38	1.4922	4.1525e-27	NA	VPS9D1	VPS9 domain containing 1	PFAM (VPS9), SMART (VPS9, COIL)	No	FALSE
testes by stage	TR264048|c1_g1_i2	3318	13.117	3.7549	4.4482e-27	NA	CYP6A9	cytochrome P450	PFAM (p450), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR206287|c0_g1_i3	3319	141.1	2.5362	4.5915e-27	NA		fructose-bisphosphate aldolase	PFAM (Glycolytic)	No	FALSE
testes by stage	TR262807|c1_g1_i1	3324	9.7863	2.3198	4.9836e-27	NA		Inherit from KOG: MORN repeat containing		No	FALSE
testes by stage	TR239619|c0_g1_i2	3326	444.21	-1.8826	5.2191e-27	NA		solute carrier family 25 (mitochondrial carrier)	PFAM (Mito_carr)	No	FALSE
testes by stage	TR205771|c0_g1_i1	3333	43.6	-1.4736	5.6796e-27	geminin	GEMININ	Geminin	PFAM (Geminin), SMART (COIL)	No	FALSE
testes by stage	TR198204|c3_g3_i3	3335	22.011	2.5358	5.7828e-27	NA		GRIP domain	PFAM (GRIP), SMART (COIL, Grip)	No	FALSE
testes by stage	TR241395|c0_g1_i1	3339	12.703	2.2035	6.2005e-27	NA		Thioredoxin	PFAM (Thioredoxin, Phosducin), SMART (COIL)	No	FALSE
testes by stage	TR228955|c0_g2_i1	3340	54.88	1.2423	6.2281e-27	NA		Acyl CoA binding protein	PFAM (ACBP), SMART (TRANS, COIL)	No	FALSE
testes by stage	TR238406|c0_g1_i1	3341	25.322	3.0461	6.3623e-27	NA		UNC93-like protein MFSD11-like	PFAM (UNC-93, MFS_1), SMART (TRANS, SIGNAL)	No	FALSE
testes by stage	TR261534|c0_g1_i1	3342	636.48	-1.0936	6.41e-27	NA	HSC70CB	MreB/Mbl protein	PFAM (HSP70, MreB_Mbl), SMART (COIL)	No	FALSE
testes by stage	TR263082|c0_g1_i1	3352	29.062	4.7849	7.0542e-27	NA	RHO1	Ras homolog gene family, member A	PFAM (Miro, Ras, Arf, GTP_EFTU), SMART (RHO)	No	FALSE
testes by stage	TR210912|c0_g1_i1	3356	809.12	1.0687	7.3631e-27	NA		capping protein	PFAM (F_actin_cap_B)	No	FALSE
testes by stage	TR250902|c4_g1_i1	3358	73.918	2.0256	7.7768e-27	NA	GEL	actin binding	PFAM (Gelsolin, VHP), SMART (GEL, SIGNAL, VHP, TRANS)	No	FALSE
testes by stage	TR200001|c1_g2_i1	3359	147.61	-1.9377	7.8197e-27	NA		NA	SMART (TRANS, SIGNAL, COIL)	No	FALSE
testes by stage	TR252079|c0_g1_i2	3362	72.009	-1.5867	7.9938e-27	NA	LRRIQ1	leucine-rich repeats and IQ motif containing 1	PFAM (IQ, LRR_1, Lectin_C, Kringle), SMART (LRR, COIL, IQ, TRANS, CLECT, KR)	No	FALSE
testes by stage	TR206208|c9_g1_i2	3364	89.561	1.1755	8.022e-27	NA		breast carcinoma amplified sequence	PFAM (BCAS3), SMART (WD40, COIL)	No	FALSE
testes by stage	TR264165|c0_g1_i1	3365	17.138	1.7934	8.0303e-27	IF-3		Translation initiation factor IF-3, C-terminal domain	PFAM (IF3_C, IF3_N)	No	FALSE
testes by stage	TR102657|c0_g1_i1	3369	16.503	2.1075	8.3569e-27	NA		Copper/zinc superoxide dismutase (SODC)	PFAM (Sod_Cu), SMART (SIGNAL)	No	FALSE
testes by stage	TR243864|c0_g1_i2	3373	593.67	-1.672	8.4378e-27	NA		Chloride channel	PFAM (CBS, Voltage_CLC), SMART (TRANS, CBS)	No	FALSE
testes by stage	TR212768|c0_g1_i1	3374	646.47	1.8635	8.5117e-27	GAPDH2	GAPDH2	Glyceraldehyde-3-phosphate dehydrogenase	PFAM (Gp_dh_N, Gp_dh_C), SMART (Gp_dh_N)	No	FALSE
testes by stage	TR227395|c3_g2_i1	3378	58.747	-1.9541	9.0581e-27	formin3	FORM3	FH2	PFAM (Drf_FH3, FH2, Drf_GBD), SMART (COIL, FH2, Drf_FH3)	No	FALSE
testes by stage	TR252111|c1_g2_i1	3379	9.5835	1.9633	9.2314e-27	NA	P38B	p38 map kinase	PFAM (Pkinase_Tyr, Pkinase, Kdo), SMART (S_TKc)	No	FALSE
